DATE,Hour of Day,Day of Week,Outdoor Drybulb,Outdoor Dewpoint,Relative Humidity,Electric Demand (kW),Optimal (kW)
1/17/2016 18:00,18,7,33.08,19.04,0.56,79.88,70.64
1/17/2016 19:00,19,7,33.08,21.02,0.61,79.74,69.95
1/17/2016 20:00,20,7,33.08,21.02,0.61,79.832,70.26
1/17/2016 21:00,21,7,33.08,21.02,0.61,79.548,70.82
1/17/2016 22:00,22,7,33.98,19.94,0.56,75.456,72.66
1/17/2016 23:00,23,7,33.98,19.94,0.56,67.088,74.3
1/18/2016 0:00,0,1,33.08,21.02,0.61,79.832,78.73
1/18/2016 1:00,1,1,33.08,21.92,0.63,79.692,74.91
1/18/2016 2:00,2,1,33.08,21.92,0.63,79.104,73.1
1/18/2016 3:00,3,1,33.08,21.02,0.61,79.58,73.03
1/18/2016 4:00,4,1,33.98,21.92,0.61,81.712,74.56
1/18/2016 5:00,5,1,35.06,21.02,0.56,86.448,79.22
1/18/2016 6:00,6,1,35.06,21.02,0.56,93.848,85
1/18/2016 7:00,7,1,33.98,21.02,0.59,98.52,94.88
1/18/2016 8:00,8,1,33.98,21.02,0.59,92.932,111.94
1/18/2016 9:00,9,1,35.96,21.02,0.54,98.176,131.94
1/18/2016 10:00,10,1,37.94,21.02,0.5,102.648,143.55
1/18/2016 11:00,11,1,39.92,21.92,0.48,103.252,146.57
1/18/2016 12:00,12,1,42.08,23,0.46,94.656,149.21
1/18/2016 13:00,13,1,42.98,23,0.45,92.5,144.65
1/18/2016 14:00,14,1,42.98,23,0.45,92.636,144.31
1/18/2016 15:00,15,1,44.96,24.08,0.43,93.12,146.43
1/18/2016 16:00,16,1,44.06,23,0.43,89.816,144.17
1/18/2016 17:00,17,1,44.06,24.08,0.45,88.888,138.5
1/18/2016 18:00,18,1,42.08,23,0.46,90.948,124.92
1/18/2016 19:00,19,1,37.94,23,0.54,90.304,107.43
1/18/2016 20:00,20,1,37.94,23,0.54,96.868,92.72
1/18/2016 21:00,21,1,37.04,26.06,0.64,95.4,84.65
1/18/2016 22:00,22,1,35.96,21.02,0.54,90.596,82.58
1/18/2016 23:00,23,1,33.08,17.06,0.51,87.656,83.26
1/19/2016 0:00,0,2,30.02,10.94,0.44,82.116,87.06
1/19/2016 1:00,1,2,24.98,3.02,0.38,81.728,81.57
1/19/2016 2:00,2,2,24.98,3.02,0.38,70.924,78.11
1/19/2016 3:00,3,2,24.08,3.92,0.41,68.516,76.27
1/19/2016 4:00,4,2,21.92,3.02,0.43,68.736,76.71
1/19/2016 5:00,5,2,21.02,3.02,0.45,70.948,79.5
1/19/2016 6:00,6,2,19.94,3.02,0.47,81.444,84.92
1/19/2016 7:00,7,2,19.04,-0.94,0.41,100.704,94.47
1/19/2016 8:00,8,2,19.04,-0.94,0.41,123.504,107.06
1/19/2016 9:00,9,2,19.94,-0.04,0.41,135.512,123.89
1/19/2016 10:00,10,2,19.04,-5.08,0.33,136.86,137.04
1/19/2016 11:00,11,2,19.94,-2.02,0.37,137.164,139.99
1/19/2016 12:00,12,2,19.94,3.02,0.47,139.956,138.17
1/19/2016 13:00,13,2,17.96,8.06,0.65,140.02,134.08
1/19/2016 14:00,14,2,17.06,10.04,0.73,141.812,136.27
1/19/2016 15:00,15,2,15.98,8.96,0.73,137.42,138.46
1/19/2016 16:00,16,2,15.8,8.6,0.73,147.308,139.46
1/19/2016 17:00,17,2,14,8.96,0.8,145.628,138.45
1/19/2016 18:00,18,2,12.92,8.06,0.8,138.26,133.9
1/19/2016 19:00,19,2,12.92,8.06,0.8,129.652,123.23
1/19/2016 20:00,20,2,12.2,6.8,0.78,119.8,108.99
1/19/2016 21:00,21,2,12.02,8.06,0.84,99.608,96.75
1/19/2016 22:00,22,2,12.02,6.98,0.8,81.244,89.8
1/19/2016 23:00,23,2,12.02,8.06,0.84,77.032,86.34
1/20/2016 0:00,0,3,12.02,6.98,0.8,76.564,86.43
1/20/2016 1:00,1,3,12.02,6.98,0.8,69.064,79.23
1/20/2016 2:00,2,3,12.02,6.08,0.77,67.952,73.38
1/20/2016 3:00,3,3,12.02,6.08,0.77,68.1,70.32
1/20/2016 4:00,4,3,12.2,6.8,0.78,67.764,70.71
1/20/2016 5:00,5,3,10.94,5,0.76,70.44,75.22
1/20/2016 6:00,6,3,10.94,5,0.76,79.224,83.66
1/20/2016 7:00,7,3,8.96,3.02,0.76,98.592,97.46
1/20/2016 8:00,8,3,8.96,3.02,0.76,125.872,115.6
1/20/2016 9:00,9,3,8.06,1.94,0.75,139.592,129.19
1/20/2016 10:00,10,3,8.06,-0.94,0.66,144.256,134.58
1/20/2016 11:00,11,3,8.06,-4,0.57,147.22,136.47
1/20/2016 12:00,12,3,10.04,-5.08,0.49,150.148,137.69
1/20/2016 13:00,13,3,14,-2.02,0.48,151.868,137.74
1/20/2016 14:00,14,3,14,-2.02,0.48,149.896,138.81
1/20/2016 15:00,15,3,17.06,-4,0.38,147.808,140.88
1/20/2016 16:00,16,3,19.04,-2.92,0.37,137.552,139.82
1/20/2016 17:00,17,3,17.96,-4,0.37,130.012,136.04
1/20/2016 18:00,18,3,15.08,-5.08,0.4,128.292,128.01
1/20/2016 19:00,19,3,12.92,-5.08,0.43,119.236,115.71
1/20/2016 20:00,20,3,12.92,-5.08,0.43,114.328,102.46
1/20/2016 21:00,21,3,12.92,-5.08,0.43,102.844,93.32
1/20/2016 22:00,22,3,10.94,-5.98,0.45,93.6,88.73
1/20/2016 23:00,23,3,10.04,-5.98,0.47,76.516,87.38
1/21/2016 0:00,0,4,8.96,-7.06,0.47,74.12,88.69
1/21/2016 1:00,1,4,8.06,-7.96,0.47,74.88,83.73
1/21/2016 2:00,2,4,8.06,-7.96,0.47,74.68,78.88
1/21/2016 3:00,3,4,6.98,-7.96,0.49,82.968,75.63
1/21/2016 4:00,4,4,6.08,-7.96,0.51,83.26,75.13
1/21/2016 5:00,5,4,6.08,-7.96,0.51,85.248,77.88
1/21/2016 6:00,6,4,5,-9.04,0.51,95.436,83.77
1/21/2016 7:00,7,4,3.92,-7.96,0.57,122.096,93.32
1/21/2016 8:00,8,4,3.92,-7.96,0.57,128.392,109.66
1/21/2016 9:00,9,4,3.02,-7.06,0.62,133.792,126.15
1/21/2016 10:00,10,4,3.92,-5.98,0.63,134.552,133.88
1/21/2016 11:00,11,4,8.06,-5.08,0.54,137.2,136.72
1/21/2016 12:00,12,4,14,-4,0.44,137.988,138.79
1/21/2016 13:00,13,4,19.04,-2.02,0.39,139.964,138.92
1/21/2016 14:00,14,4,19.04,-2.02,0.39,143.108,139.13
1/21/2016 15:00,15,4,19.94,-4,0.34,141.5,140.14
1/21/2016 16:00,16,4,19.94,-4,0.34,139.784,138.96
1/21/2016 17:00,17,4,19.04,-4,0.35,133.364,134.89
1/21/2016 18:00,18,4,17.96,-5.08,0.35,130.156,125.87
1/21/2016 19:00,19,4,15.08,-4,0.42,113.868,113.06
1/21/2016 20:00,20,4,15.08,-4,0.42,101.66,100.13
1/21/2016 21:00,21,4,14,-2.92,0.46,99.792,91.35
1/21/2016 22:00,22,4,12.92,-4,0.46,88.808,87.19
1/21/2016 23:00,23,4,12.92,-5.08,0.43,72.656,86.5
1/22/2016 0:00,0,5,12.02,-5.08,0.45,71.532,88.07
1/22/2016 1:00,1,5,10.04,-2.02,0.57,70.732,82.05
1/22/2016 2:00,2,5,10.04,-2.02,0.57,69.468,76.97
1/22/2016 3:00,3,5,10.04,-2.92,0.55,69.212,74.43
1/22/2016 4:00,4,5,8.96,-2.92,0.58,68.796,74.09
1/22/2016 5:00,5,5,8.96,-4,0.55,71.488,77.77
1/22/2016 6:00,6,5,8.96,-4,0.55,80.824,83.92
1/22/2016 7:00,7,5,6.98,-7.06,0.52,105.984,94.49
1/22/2016 8:00,8,5,6.98,-7.06,0.52,116.848,109.31
1/22/2016 9:00,9,5,6.98,-7.06,0.52,132.18,125.8
1/22/2016 10:00,10,5,8.96,-7.06,0.47,134.68,135.49
1/22/2016 11:00,11,5,10.04,-7.06,0.45,137.16,137.56
1/22/2016 12:00,12,5,12.92,-7.06,0.39,134.72,139.08
1/22/2016 13:00,13,5,15.98,-5.08,0.38,138.492,138.49
1/22/2016 14:00,14,5,15.98,-5.08,0.38,144.48,139.28
1/22/2016 15:00,15,5,17.06,-5.08,0.36,141.008,140.35
1/22/2016 16:00,16,5,17.06,-5.98,0.35,141.744,139.64
1/22/2016 17:00,17,5,17.06,-7.06,0.33,134.696,135.9
1/22/2016 18:00,18,5,15.08,-5.98,0.38,133.296,127.72
1/22/2016 19:00,19,5,12.02,-5.98,0.43,134.632,115.84
1/22/2016 20:00,20,5,12.02,-5.98,0.43,124.212,102.9
1/22/2016 21:00,21,5,10.94,-4,0.5,115.62,93.48
1/22/2016 22:00,22,5,12.92,-4,0.46,109.972,88.94
1/22/2016 23:00,23,5,12.92,-2.02,0.5,90.732,87.36
1/23/2016 0:00,0,6,12.92,-0.04,0.55,82.372,85.34
1/23/2016 1:00,1,6,14,3.02,0.61,68.636,78.86
1/23/2016 2:00,2,6,14,3.02,0.61,78.588,73.43
1/23/2016 3:00,3,6,15.08,3.02,0.58,81.036,70.66
1/23/2016 4:00,4,6,14,3.02,0.61,81.424,68.75
1/23/2016 5:00,5,6,17.96,6.08,0.59,81.144,69.28
1/23/2016 6:00,6,6,17.06,8.96,0.7,81.268,67.26
1/23/2016 7:00,7,6,26.96,19.04,0.72,82.52,69.91
1/23/2016 8:00,8,6,26.96,19.04,0.72,81.936,71.14
1/23/2016 9:00,9,6,30.02,19.94,0.66,83.38,75.69
1/23/2016 10:00,10,6,32,21.92,0.66,83.068,78.88
1/23/2016 11:00,11,6,35.06,24.08,0.64,83.792,83.92
1/23/2016 12:00,12,6,37.04,24.08,0.59,84.78,89.79
1/23/2016 13:00,13,6,37.04,24.98,0.61,80.9,81.83
1/23/2016 14:00,14,6,37.04,24.98,0.61,77.908,77.76
1/23/2016 15:00,15,6,37.04,24.08,0.59,69.988,75.67
1/23/2016 16:00,16,6,37.94,24.08,0.57,63.88,74.49
1/23/2016 17:00,17,6,37.04,23,0.56,65.272,72.98
1/23/2016 18:00,18,6,35.06,21.92,0.58,70.804,71.26
1/23/2016 19:00,19,6,30.02,26.96,0.88,68.88,63.47
1/23/2016 20:00,20,6,30.02,26.96,0.88,66.64,64.41
1/23/2016 21:00,21,6,28.94,24.08,0.82,64.488,65.53
1/23/2016 22:00,22,6,28.04,21.02,0.75,65.848,67.61
1/23/2016 23:00,23,6,26.96,19.94,0.74,66.516,69.45
1/24/2016 0:00,0,7,26.96,19.04,0.72,66.532,73.09
1/24/2016 1:00,1,7,24.08,15.98,0.71,66.332,70.38
1/24/2016 2:00,2,7,24.08,15.98,0.71,65.684,69.15
1/24/2016 3:00,3,7,23,15.08,0.71,66.268,68.02
1/24/2016 4:00,4,7,21.92,15.08,0.74,65.844,66.65
1/24/2016 5:00,5,7,21.02,14,0.74,67.228,66.1
1/24/2016 6:00,6,7,19.94,6.08,0.54,67.836,69.45
1/24/2016 7:00,7,7,17.06,-0.04,0.46,69.992,69.79
1/24/2016 8:00,8,7,17.06,-0.04,0.46,60.832,70.11
1/24/2016 9:00,9,7,15.98,-0.04,0.48,60.848,70.21
1/24/2016 10:00,10,7,17.06,1.04,0.49,60.024,71.03
1/24/2016 11:00,11,7,17.06,-2.02,0.42,60.536,73.01
1/24/2016 12:00,12,7,19.04,-2.92,0.37,60.58,75.1
1/24/2016 13:00,13,7,21.02,-0.94,0.37,61.28,73.68
1/24/2016 14:00,14,7,21.02,-0.94,0.37,61.068,72.91
1/24/2016 15:00,15,7,21.02,-0.04,0.39,60.256,72.14
1/24/2016 16:00,16,7,19.94,-2.92,0.36,60.848,71.86
1/24/2016 17:00,17,7,19.94,-2.02,0.37,60.792,71.61
1/24/2016 18:00,18,7,19.04,6.08,0.56,69.556,69.11
1/24/2016 19:00,19,7,17.96,8.06,0.65,69.64,67.74
1/24/2016 20:00,20,7,17.96,8.06,0.65,69.94,68.1
1/24/2016 21:00,21,7,17.06,8.96,0.7,69.508,67.51
1/24/2016 22:00,22,7,19.04,10.94,0.7,69.704,68.84
1/24/2016 23:00,23,7,19.94,12.02,0.71,83.06,70.24
1/25/2016 0:00,0,1,19.94,12.02,0.71,82.664,74.52
1/25/2016 1:00,1,1,23,14,0.68,82.32,72.42
1/25/2016 2:00,2,1,23,14,0.68,79.884,71.36
1/25/2016 3:00,3,1,23,15.08,0.71,80.016,70.9
1/25/2016 4:00,4,1,24.08,15.98,0.71,81.68,72.99
1/25/2016 5:00,5,1,24.98,17.96,0.74,84.748,76.48
1/25/2016 6:00,6,1,26.06,19.04,0.74,93.128,84.1
1/25/2016 7:00,7,1,41,30.92,0.67,117.812,97.8
1/25/2016 8:00,8,1,41,30.92,0.67,129.912,110.85
1/25/2016 9:00,9,1,42.98,32,0.65,144.9,132.31
1/25/2016 10:00,10,1,44.96,33.98,0.65,151.92,145.55
1/25/2016 11:00,11,1,48.02,35.96,0.63,153.544,149.69
1/25/2016 12:00,12,1,46.94,37.04,0.68,154.952,145.49
1/25/2016 13:00,13,1,44.96,33.98,0.65,152.92,141.42
1/25/2016 14:00,14,1,44.96,33.98,0.65,157.956,142.32
1/25/2016 15:00,15,1,44.96,33.08,0.63,158.94,143.43
1/25/2016 16:00,16,1,46.04,28.94,0.51,156.1,143.21
1/25/2016 17:00,17,1,39.92,24.08,0.53,152.324,135.92
1/25/2016 18:00,18,1,33.98,19.94,0.56,145.344,124.61
1/25/2016 19:00,19,1,28.04,3.02,0.34,133.288,107.42
1/25/2016 20:00,20,1,28.04,3.02,0.34,117.42,93.33
1/25/2016 21:00,21,1,26.06,-5.98,0.24,111.576,87.18
1/25/2016 22:00,22,1,24.98,-5.98,0.25,110.012,85.15
1/25/2016 23:00,23,1,24.08,-2.92,0.3,101.452,85.55
1/26/2016 0:00,0,2,21.92,-4,0.31,99.064,88.51
1/26/2016 1:00,1,2,19.04,-5.98,0.32,91.648,83.33
1/26/2016 2:00,2,2,19.04,-5.98,0.32,79.26,79.46
1/26/2016 3:00,3,2,17.96,-5.98,0.33,68.272,77.46
1/26/2016 4:00,4,2,17.06,-7.96,0.32,68.04,77.86
1/26/2016 5:00,5,2,15.98,-7.96,0.33,70.248,80.37
1/26/2016 6:00,6,2,15.08,-9.94,0.31,77.196,85.42
1/26/2016 7:00,7,2,12.02,-11.92,0.32,100.952,93.08
1/26/2016 8:00,8,2,12.02,-11.92,0.32,121.736,105.29
1/26/2016 9:00,9,2,12.92,-11.92,0.31,135.568,121.52
1/26/2016 10:00,10,2,14,-11.92,0.3,137.664,135.59
1/26/2016 11:00,11,2,15.08,-11.92,0.28,139.112,140.32
1/26/2016 12:00,12,2,17.96,-13,0.24,138.68,141.06
1/26/2016 13:00,13,2,19.94,-11.02,0.24,139.896,139.57
1/26/2016 14:00,14,2,19.94,-11.02,0.24,155.884,140.01
1/26/2016 15:00,15,2,19.04,-11.92,0.24,151.264,140.43
1/26/2016 16:00,16,2,19.94,-11.02,0.24,149.252,139.2
1/26/2016 17:00,17,2,19.04,-11.02,0.25,144.456,134.41
1/26/2016 18:00,18,2,19.04,-9.94,0.26,141.456,124.62
1/26/2016 19:00,19,2,17.96,-7.96,0.3,131.04,111.12
1/26/2016 20:00,20,2,17.96,-7.96,0.3,110.032,98.53
1/26/2016 21:00,21,2,17.06,-7.06,0.33,94.784,90.62
1/26/2016 22:00,22,2,17.06,-7.06,0.33,79.868,87.18
1/26/2016 23:00,23,2,17.06,-7.06,0.33,79.272,86.83
1/27/2016 0:00,0,3,17.06,-5.98,0.35,79.636,88.83
1/27/2016 1:00,1,3,17.06,-5.98,0.35,75.384,84.19
1/27/2016 2:00,2,3,17.06,-5.98,0.35,68.84,79.75
1/27/2016 3:00,3,3,17.06,-7.06,0.33,73.14,77.3
1/27/2016 4:00,4,3,15.98,1.04,0.51,81.724,75.24
1/27/2016 5:00,5,3,14,8.96,0.8,84.1,72.89
1/27/2016 6:00,6,3,14,8.96,0.8,93.64,81.37
1/27/2016 7:00,7,3,14,8.96,0.8,115.568,95.11
1/27/2016 8:00,8,3,14,8.96,0.8,133.156,113.56
1/27/2016 9:00,9,3,14,8.96,0.8,147.108,128.25
1/27/2016 10:00,10,3,14,8.96,0.8,152.82,133.07
1/27/2016 11:00,11,3,15.98,8.96,0.73,152.072,135.46
1/27/2016 12:00,12,3,17.06,5,0.58,155.88,137.88
1/27/2016 13:00,13,3,23,5,0.45,156.536,139.26
1/27/2016 14:00,14,3,23,5,0.45,161.7,138.87
1/27/2016 15:00,15,3,24.08,1.94,0.38,159.444,140.03
1/27/2016 16:00,16,3,24.98,-0.94,0.32,159.764,138.52
1/27/2016 17:00,17,3,24.08,-2.02,0.31,152.232,133.1
1/27/2016 18:00,18,3,23,-2.02,0.33,145.936,122.28
1/27/2016 19:00,19,3,19.04,1.04,0.45,136.44,108.81
1/27/2016 20:00,20,3,19.04,1.04,0.45,128.828,96.06
1/27/2016 21:00,21,3,19.94,-2.92,0.36,115.676,88.57
1/27/2016 22:00,22,3,19.04,-4,0.35,105.852,85.59
1/27/2016 23:00,23,3,17.96,-4,0.37,98.576,85.43
1/28/2016 0:00,0,4,17.06,-4,0.38,96.348,87.74
1/28/2016 1:00,1,4,12.02,-2.92,0.5,90.236,81.75
1/28/2016 2:00,2,4,12.02,-2.92,0.5,81.584,77.35
1/28/2016 3:00,3,4,12.92,-4,0.46,81.136,75.71
1/28/2016 4:00,4,4,12.02,-2.92,0.5,81.092,75.56
1/28/2016 5:00,5,4,12.02,-2.92,0.5,83.4,78.58
1/28/2016 6:00,6,4,10.94,-2.92,0.53,92.972,83.85
1/28/2016 7:00,7,4,8.96,-0.94,0.63,113.268,92.91
1/28/2016 8:00,8,4,8.96,-0.94,0.63,131.24,109.98
1/28/2016 9:00,9,4,10.94,-0.04,0.6,148.284,127
1/28/2016 10:00,10,4,17.96,1.04,0.47,151.248,136.5
1/28/2016 11:00,11,4,21.92,3.02,0.43,154.036,139.44
1/28/2016 12:00,12,4,24.98,3.02,0.38,199.344,141.24
1/28/2016 13:00,13,4,26.06,6.08,0.42,236.364,138.7
1/28/2016 14:00,14,4,26.06,6.08,0.42,242.06,139.37
1/28/2016 15:00,15,4,26.96,8.96,0.46,243.652,139.61
1/28/2016 16:00,16,4,26.96,8.96,0.46,235.912,138.56
1/28/2016 17:00,17,4,26.96,6.98,0.42,226.948,133.51
1/28/2016 18:00,18,4,24.08,10.04,0.54,214.976,123.92
1/28/2016 19:00,19,4,19.94,10.04,0.65,196.448,110.96
1/28/2016 20:00,20,4,19.94,10.04,0.65,186.42,97.41
1/28/2016 21:00,21,4,19.04,8.96,0.64,176.424,88.16
1/28/2016 22:00,22,4,17.96,10.04,0.71,151.788,83.13
1/28/2016 23:00,23,4,19.94,12.02,0.71,135.664,81.92
1/29/2016 0:00,0,5,19.04,12.02,0.74,133.872,82.94
1/29/2016 1:00,1,5,17.06,12.02,0.8,128.372,75.56
1/29/2016 2:00,2,5,17.06,12.02,0.8,125.156,70.97
1/29/2016 3:00,3,5,19.04,15.08,0.84,121.74,68.75
1/29/2016 4:00,4,5,19.94,15.98,0.84,116.068,70.21
1/29/2016 5:00,5,5,21.92,17.96,0.84,119.964,75.03
1/29/2016 6:00,6,5,28.04,23,0.81,138.536,84.46
1/29/2016 7:00,7,5,28.94,23,0.78,179.568,96.35
1/29/2016 8:00,8,5,28.94,23,0.78,203.68,112.25
1/29/2016 9:00,9,5,30.02,21.02,0.69,218.892,129.06
1/29/2016 10:00,10,5,30.92,17.96,0.58,221.432,137.67
1/29/2016 11:00,11,5,33.08,12.92,0.43,229.112,142.28
1/29/2016 12:00,12,5,35.06,10.94,0.36,231.068,144.92
1/29/2016 13:00,13,5,41,8.96,0.26,233.328,146.1
1/29/2016 14:00,14,5,41,8.96,0.26,244.924,143.81
1/29/2016 15:00,15,5,42.98,10.94,0.27,241.952,144.03
1/29/2016 16:00,16,5,42.08,14,0.31,235.02,141.99
1/29/2016 17:00,17,5,41,15.08,0.34,221.044,135.13
1/29/2016 18:00,18,5,39.92,15.98,0.37,206.552,121.85
1/29/2016 19:00,19,5,37.04,17.96,0.46,188.424,105.07
1/29/2016 20:00,20,5,37.04,17.96,0.46,166.052,91.36
1/29/2016 21:00,21,5,37.04,17.06,0.44,153.084,84.83
1/29/2016 22:00,22,5,35.96,17.96,0.48,142.664,82.75
1/29/2016 23:00,23,5,35.06,19.04,0.52,119.768,83.39
1/30/2016 0:00,0,6,35.06,19.04,0.52,124.508,83.23
1/30/2016 1:00,1,6,33.98,19.94,0.56,125.084,77.02
1/30/2016 2:00,2,6,33.98,19.94,0.56,122.72,73.57
1/30/2016 3:00,3,6,35.06,19.04,0.52,117.06,72.34
1/30/2016 4:00,4,6,35.06,19.04,0.52,118.088,71.65
1/30/2016 5:00,5,6,33.98,19.04,0.54,117.3,71.3
1/30/2016 6:00,6,6,35.06,19.04,0.52,117.916,72.49
1/30/2016 7:00,7,6,33.08,19.94,0.58,117.08,72.22
1/30/2016 8:00,8,6,33.08,19.94,0.58,87.396,74.27
1/30/2016 9:00,9,6,33.98,19.94,0.56,120.1,77.21
1/30/2016 10:00,10,6,37.94,19.94,0.48,122.712,82.15
1/30/2016 11:00,11,6,39.92,19.94,0.44,120.44,85.8
1/30/2016 12:00,12,6,41,19.94,0.42,117.692,89.81
1/30/2016 13:00,13,6,42.98,19.94,0.39,112.84,83.37
1/30/2016 14:00,14,6,42.98,19.94,0.39,111.496,79.82
1/30/2016 15:00,15,6,41,21.92,0.46,117.092,76.74
1/30/2016 16:00,16,6,39.92,23,0.5,116.268,74.85
1/30/2016 17:00,17,6,39.02,26.96,0.62,114.748,71.56
1/30/2016 18:00,18,6,37.04,26.96,0.67,126.816,69.74
1/30/2016 19:00,19,6,35.06,28.94,0.78,124.42,66.77
1/30/2016 20:00,20,6,35.06,28.94,0.78,117.712,67.08
1/30/2016 21:00,21,6,35.06,30.02,0.82,116.52,66.3
1/30/2016 22:00,22,6,33.98,30.02,0.85,115.972,66.35
1/30/2016 23:00,23,6,33.98,30.92,0.88,116.276,67.49
1/31/2016 0:00,0,7,33.98,30.92,0.88,116.272,70.93
1/31/2016 1:00,1,7,37.04,35.06,0.92,115.692,68.04
1/31/2016 2:00,2,7,37.04,35.06,0.92,116.712,66.25
1/31/2016 3:00,3,7,39.02,35.96,0.89,116.244,66.2
1/31/2016 4:00,4,7,39.02,35.96,0.89,117.036,65.23
1/31/2016 5:00,5,7,39.2,37.4,0.93,116.464,63.91
1/31/2016 6:00,6,7,39.02,37.04,0.93,116.532,63.57
1/31/2016 7:00,7,7,39.02,37.94,0.96,117.18,62.72
1/31/2016 8:00,8,7,35.6,35.6,1,106.964,60.52
1/31/2016 9:00,9,7,35.96,35.06,0.96,107.84,62.87
1/31/2016 10:00,10,7,33.98,33.08,0.96,111.848,62.48
1/31/2016 11:00,11,7,41,39.02,0.93,108.508,67.53
1/31/2016 12:00,12,7,48.92,37.04,0.63,107.972,78.63
1/31/2016 13:00,13,7,53.96,35.06,0.49,107.936,76.55
1/31/2016 14:00,14,7,53.96,35.06,0.49,107.084,75.1
1/31/2016 15:00,15,7,53.06,35.06,0.5,108.112,74.62
1/31/2016 16:00,16,7,53.06,35.96,0.52,106.52,74.34
1/31/2016 17:00,17,7,44.96,35.96,0.71,106.532,68.35
1/31/2016 18:00,18,7,44.96,35.06,0.68,116.228,69.92
1/31/2016 19:00,19,7,46.94,35.96,0.65,115.876,71.11
1/31/2016 20:00,20,7,46.94,35.96,0.65,116.572,70.93
1/31/2016 21:00,21,7,46.04,35.06,0.65,116.38,70.88
1/31/2016 22:00,22,7,44.96,33.98,0.65,116.46,71.26
1/31/2016 23:00,23,7,44.06,33.08,0.65,116.032,72.44
2/1/2016 0:00,0,1,42.98,32,0.65,116.336,74.22
2/1/2016 1:00,1,1,41,30.92,0.67,115.328,70.16
2/1/2016 2:00,2,1,41,30.92,0.67,114.916,69.29
2/1/2016 3:00,3,1,39.92,30.92,0.7,115.264,69.63
2/1/2016 4:00,4,1,39.02,30.02,0.7,118.056,73.77
2/1/2016 5:00,5,1,39.02,28.94,0.67,126.856,80.29
2/1/2016 6:00,6,1,39.02,28.94,0.67,127.836,87.41
2/1/2016 7:00,7,1,37.94,28.94,0.7,119.016,98.51
2/1/2016 8:00,8,1,37.4,28.4,0.7,140.64,116.17
2/1/2016 9:00,9,1,37.94,28.94,0.7,152.48,132.14
2/1/2016 10:00,10,1,33.98,30.92,0.88,158.156,132.59
2/1/2016 11:00,11,1,33.08,30.92,0.92,157.796,134.23
2/1/2016 12:00,12,1,32,30.2,0.93,156.38,134.45
2/1/2016 13:00,13,1,32,30.02,0.92,154.824,134.04
2/1/2016 14:00,14,1,32,30.02,0.92,156.548,135.63
2/1/2016 15:00,15,1,32,30.02,0.92,153.996,137.65
2/1/2016 16:00,16,1,30.92,28.94,0.92,151.22,138.8
2/1/2016 17:00,17,1,30.92,28.04,0.89,142.68,137.08
2/1/2016 18:00,18,1,30.92,28.04,0.89,137.692,129.31
2/1/2016 19:00,19,1,30.02,26.96,0.88,128.244,114.97
2/1/2016 20:00,20,1,30.2,26.6,0.86,117.528,98.84
2/1/2016 21:00,21,1,30.02,26.96,0.88,109.608,87.45
2/1/2016 22:00,22,1,30.02,26.96,0.88,95.464,81.81
2/1/2016 23:00,23,1,30.02,26.06,0.85,89.224,80.35
2/2/2016 0:00,0,2,28.04,24.08,0.85,83.352,81.4
2/2/2016 1:00,1,2,26.06,21.92,0.84,79.648,74.16
2/2/2016 2:00,2,2,26.06,21.92,0.84,77.396,70.06
2/2/2016 3:00,3,2,24.98,21.02,0.85,77.532,68.38
2/2/2016 4:00,4,2,24.98,19.04,0.78,77.324,71.81
2/2/2016 5:00,5,2,24.08,17.96,0.77,79.488,76.02
2/2/2016 6:00,6,2,23,17.06,0.78,89.68,83.46
2/2/2016 7:00,7,2,21.92,15.98,0.77,111.74,96.67
2/2/2016 8:00,8,2,21.92,15.98,0.77,133.284,113.59
2/2/2016 9:00,9,2,23,15.98,0.74,148.336,128.79
2/2/2016 10:00,10,2,24.98,15.98,0.68,152.312,135.7
2/2/2016 11:00,11,2,28.04,17.06,0.63,154.472,138.11
2/2/2016 12:00,12,2,30.92,17.06,0.56,157.592,140.37
2/2/2016 13:00,13,2,32,17.06,0.54,161.532,138.43
2/2/2016 14:00,14,2,32,17.06,0.54,164.948,138.85
2/2/2016 15:00,15,2,33.08,17.96,0.53,165.316,139.91
2/2/2016 16:00,16,2,33.08,19.94,0.58,165.308,138.64
2/2/2016 17:00,17,2,32,21.02,0.63,155.996,134.32
2/2/2016 18:00,18,2,30.92,21.92,0.69,144.236,124.46
2/2/2016 19:00,19,2,28.94,23,0.78,130.564,110.01
2/2/2016 20:00,20,2,28.94,23,0.78,117.372,95.3
2/2/2016 21:00,21,2,28.94,23,0.78,107.056,85.61
2/2/2016 22:00,22,2,26.96,23,0.85,96.308,80.31
2/2/2016 23:00,23,2,28.04,24.08,0.85,90.056,79
2/3/2016 0:00,0,3,26.96,24.08,0.89,82.532,79.63
2/3/2016 1:00,1,3,26.96,24.08,0.89,82.484,72.57
2/3/2016 2:00,2,3,26.96,24.08,0.89,82.844,68.62
2/3/2016 3:00,3,3,24.98,23,0.92,81.788,66.51
2/3/2016 4:00,4,3,28.94,24.98,0.85,81.02,71.12
2/3/2016 5:00,5,3,28.94,24.98,0.85,83.304,75
2/3/2016 6:00,6,3,28.94,24.08,0.82,93.436,84
2/3/2016 7:00,7,3,28.04,26.06,0.92,128.136,94.52
2/3/2016 8:00,8,3,28.04,26.06,0.92,132.268,114.71
2/3/2016 9:00,9,3,28.04,26.06,0.92,143.116,128.9
